GENEID	barcode01.filtered.bam	barcode02.filtered.bam	barcode03.filtered.bam	barcode04.filtered.bam	barcode05.filtered.bam	barcode06.filtered.bam	barcode07.filtered.bam	barcode08.filtered.bam	barcode09.filtered.bam	barcode10.filtered.bam	barcode11.filtered.bam	barcode18.filtered.bam	barcode19.filtered.bam	barcode20.filtered.bam	barcode21.filtered.bam
gene-LOC123388723	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
gene-LOC123388724	0	0	0	0	0	0	0	2	0	0	0	0	0	3	0
gene-LOC123388725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC123388726	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC123388727	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
gene-LOC123388728	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC123388729	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC123388730	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC123388731	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC123388732	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
gene-LOC123388733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC123388734	0	1	0	0	0	0	0	0	0	0	0	1	2	0	2
gene-LOC123388735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC123388736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC123388737	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
gene-LOC123388738	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
gene-LOC123388739	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC123388740	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
gene-LOC123388741	21	8	8	14	0	1	5	2	24	15	16	2	2	4	1
gene-LOC123388742	4	4	1	4	4	6	3	3	5	6	2	5	4	4	2
gene-LOC123388743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC123388748	3	2	4	1	1	0	0	1	6	0	2	0	0	0	0
gene-LOC123388754	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC123388755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC123388756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC123388758	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC123388760	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC123388761	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC123388763	2	3	0	0	2	0	0	0	8	0	6	0	0	0	0
gene-LOC123388764	0	1	1	1	1	0	0	1	4	1	4	0	0	0	0
gene-LOC123388765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC123388766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC123388767	0	0	0	0	0	0	0	1	1	0	1	1	0	0	0
gene-LOC123388768	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC123388769	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC123388770	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC123388771	70	30	86	73	36	55	33	30	71	24	75	46	36	25	30
gene-LOC123388772	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
gene-LOC123388773	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC123388776	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC123388777	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC123388778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC123388779	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC123388780	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC123388781	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC123388782	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC123388783	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC123388784	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC123388785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC123388786	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC123388787	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC123388788	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC123388789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC123388790	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC123388791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC123388792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC123388793	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC123388794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC123388795	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
gene-LOC123388801	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC123388802	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC123388805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC123388806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC123388807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC123388808	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC123388809	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC123388810	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC123388811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC123388812	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC123388813	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC123388814	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
gene-LOC123388815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC123388816	19	17	19	26	0	2	0	2	2	1	0	13	9	44	5
gene-LOC123388817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC123388820	4	0	0	0	0	1	2	4	0	2	0	0	0	0	0
gene-LOC123388821	0	0	1	2	1	0	0	0	0.99999	1	2.99999	3	1	5	1
gene-LOC123388822	0	0	2	0	0	1	0	1	3	0	0	1	1	0	0
gene-LOC123388823	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC123388824	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC123388825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC123388826	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
gene-LOC123388827	1	2	2	3	0	0	0	0	2	0	5	0	0	0	0
gene-LOC123388828	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC123388829	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC123388830	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC123388831	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
gene-LOC123388832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC123388833	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC123388834	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC123388836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC123388837	1	2	0	0	0	0	0	0	0	0	1	0	0	0	0
gene-LOC123388838	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC123388839	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0
gene-LOC123388840	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC123388841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC123388843	19	8	1	8	6	5	3	5	8	6	8	0	5	3	4
gene-LOC123388844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC123388845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC123388846	0	0	2	0	0	0	0	1	1	0	0	0	0	0	1
gene-LOC123388847	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC123388848	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC123388849	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC123388850	3	2	2	5	2	1	1	0	6	4	8	8	3	7	1
gene-LOC123388851	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC123388852	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC123388853	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC123388854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC123388855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC123388856	20	17	20	28	7	12	3	12	49	10	34	2	2	0	1
gene-LOC123388857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC123388859	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC123388860	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC123388861	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC123388862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC123388863	0	0	0	0	0	0	1	2	1	0	0	0	0	0	0
gene-LOC123388865	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
gene-LOC123388866	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC123388867	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
gene-LOC123388868	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC123388869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC123388870	10	5	8	12	2	3	1	2	3	2	7	8	6	2	3
gene-LOC123388871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC123388872	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC123388873	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC123388875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC123388880	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC123388881	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC123388882	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
gene-LOC123388883	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
gene-LOC123388884	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC123388885	0	0	0	2	2	0	1	1	2	0	1	2	1	0	1
gene-LOC123388886	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
gene-LOC123388888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC123388889	3	0	0	0	1	2	0	1	3	0	2	0	0	0	0
gene-LOC123388890	5	42	94	108	0	0	0	0	0	0	1	0	7	7	4
gene-LOC123388891	46	24	29	72	3	0	0	1	2	1	0	2	0	4	12
gene-LOC123388892	1	0	2	2	0	0	0	1	0	0	0	0	0	1	0
gene-LOC123388893	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC123388894	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC123388895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC123388896	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC123388897	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC123388898	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC123388899	2	0	0	6	2	1	0	1	0	0	1	0	0	2	2
gene-LOC123388900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC123388901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC123388902	1	2	0	2	0	1	0	0	0	0	0	0	0	0	0
gene-LOC123388903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC123388904	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC123388905	1	0	0	1	0	0	0	0	1	0	0	3	1	0	0
gene-LOC123388906	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC123388907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC123388908	3	0	1	1	1	2	3	2	1	0	2	1	0	0	0
gene-LOC123388909	6	2	4	5	0	1	0	1	0	0	3	3	0	0	0
gene-LOC123388910	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC123388913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC123388914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC123388915	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0
gene-LOC123388916	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1
gene-LOC123388919	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0
gene-LOC123388920	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC123388932	2	0	6	0	0	2	0	0	5	0	1	3	2	1	3
gene-LOC123388933	0.99999	0	3	0	0	2.00001	0.99999	0	0	0	0	0	0	0	0
gene-LOC123388934	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0
gene-LOC123388935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC123388936	0	0	0	0	0	0	2	0	0	0	0	3	0	1	0
gene-LOC123388937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC123388938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC123388939	1	0	1	0	0	0	0	0	0	0	0	1	9	4	2
gene-LOC123388940	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC123388941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC123388942	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0
gene-LOC123388943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC123388944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC123388945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC123388947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC123388948	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC123388949	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC123388950	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC123388951	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC123388952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC123388953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC123388954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC123388955	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
gene-LOC123388956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC123388957	2	1	3	1	1	0	0	0	1	0	1	4	4	2	1
gene-LOC123388958	19	23	45	33	5	7	5	6	36	9	27	30	40	20	25
gene-LOC123388959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC123388960	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC123388961	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC123388962	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC123388963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC123388964	30	11	9	15	1	5	2	5	10	4	7	3	2	0	0
gene-LOC123388966	1	0	0	1	1	0	1	1	1	1	0	0	0	0	0
gene-LOC123388967	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
gene-LOC123388968	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC123388969	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC123388970	2	1	9	6	0	0	0	0	3	0	1	1	0	3	3
gene-LOC123388971	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC123388972	35	10	4	30	1	1	0	7	3	2	5	0	0	0	0
gene-LOC123388973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC123388974	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC123388975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC123388976	0	1	1	0	1	0	0	0	0	0	1	0	0	0	0
gene-LOC123388977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC123388978	1	2	0	1	0	0	0	0	0	0	3	0	0	0	0
gene-LOC123388979	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC123388980	14	3	6	4	3	0	2	0	1	1	2	0	0	0	0
gene-LOC123388981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC123388982	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC123388983	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC123388985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC123388987	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC123388988	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC123388991	46	32	38	44	12	9	4	17	41	12	25	19	24	10	12
gene-LOC123388994	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC123388995	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
gene-LOC123388996	2	0	0	3	0	3	1	0	1	0	6	0	0	0	0
gene-LOC123388997	1	0	0	1	0	0	1	0	0	0	1	0	0	0	0
gene-LOC123388998	5	1	2	5	3	3	2	1	2	3	2	0	2	0	0
gene-LOC123389000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC123389001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC123389002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC123389003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC123389004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC123389005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC123389010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC123389011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC123389012	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0
gene-LOC123389013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC123389014	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
gene-LOC123389015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC123389016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC123389017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC123389018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC123389019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC123389020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC123389021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC123389022	1	1	2	0	1	3	0	0	0	1	2	3	0	0	1
gene-LOC123389023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC123389024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC123389025	7	9	2	8	3	5	2	1	9	1	9	3	5	1	1
gene-LOC123389026	4649	3750	4869	5314	2365	2643	1667	2450	5665	2579	5885	6557	5962	4509	4172
gene-LOC123389027	1	0	0	1	0	1	0	0	1	1	0	0	1	0	0
gene-LOC123389028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
gene-LOC123389029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC123389030	4	3	3	4	0	0	0	0	0	8	2	5	3	0	2
gene-LOC123389031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC123389032	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
gene-LOC123389033	3	0	0	0	0	4	0	0	0	0	0	0	0	0	0
gene-LOC123389034	0	1	0	0	1	0	0	0	0	1	2	0	0	0	0
gene-LOC123389035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC123389036	0	0	3	1	0	0	0	0	0	0	1	0	0	0	0
gene-LOC123389037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC123389038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC123389039	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC123389040	4	0	0	0	3	0	6	17	3	6	4	0	0	0	0
gene-LOC123389041	5	1	7	2	0	1	0	1	1	0	0	3	0	0	0
gene-LOC123389042	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC123389043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC123389044	3	5	6	3	0	0	0	3	2	0	1	1	1	2	1
gene-LOC123389045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC123389046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC123389047	0	0	1	1	2	0	0	2	0	1	0	0	0	0	0
gene-LOC123389048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC123389049	220.99999	40	75	174	63	69.99999	46.00001	82	134.99999	55	179.99999	109	93.99999	192	87
gene-LOC123389050	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC123389051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC123389052	20	14	8	10	0	0	0	1	9	0	6	0	0	0	0
gene-LOC123389053	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC123389054	0	0	0	0	1	0	0	0	0	0	0	2	1	0	0
gene-LOC123389055	1	1	2	6	0	2	0	1.99999	0.99999	0	2	2	4	1	2
gene-LOC123389056	0	0	0	0	1	0	0	0	1	0	0	2	0	0	1
gene-LOC123389057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC123389059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC123389060	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC123389061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC123389062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC123389063	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC123389064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC123389065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC123389066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC123389067	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC123389068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC123389069	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC123389070	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC123389073	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC123389074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC123389075	2	1	1	2	0	0	0	1	1	0	2	1	1	1	2
gene-LOC123389076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC123389077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC123389078	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
gene-LOC123389079	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC123389080	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC123389081	1	0	0	0	0	0	0	0	1	0	2	0	0	0	0
gene-LOC123389082	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
gene-LOC123389083	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC123389085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC123389086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC123389087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC123389088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC123389089	2	0	0	1	0	1	0	0	2	0	0	0	1	0	0
gene-LOC123389090	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC123389093	44	13	29	23	13	8	3.99999	5	11	8.00002	29	23	25	30	17
gene-LOC123389094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC123389096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC123389098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC123389099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC123389100	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
gene-LOC123389102	82	43	40.99999	61	46	36	33	28	84	64	112	92	144.99999	130	126
gene-LOC123389103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC123389106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC123389107	49	30	53	48	29	43	21	31	42	36	74	63	95	99	77
gene-LOC123389108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC123389109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC123389110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC123389113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC123389114	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
gene-LOC123389115	62	30	62	45	15	16	21	16	46	13	41	47	56	71	59
gene-LOC123389116	9	3	20	18	11	0	1	1	2	5	11	12	10	18	25
gene-LOC123389117	1	0	0	0	0	0	0	0	1	0	1	0	1	0	0
gene-LOC123389118	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
gene-LOC123389119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC123389120	17	3	17	18	3	5	3	4	9	6	12	8	8	4	7
gene-LOC123389121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC123389122	42	13	10	20	0	0	0	0	6	2	0	9	0	6	3
gene-LOC123389123	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
gene-LOC123389124	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
gene-LOC123389125	6759	853	951	1566	274	374	331	493	925	1726	767	180	138	471	360
gene-LOC123389127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC123389128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC123389130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC123389133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC123389134	46	0	1	10	0	1	12	35	23	11	26	25	1	35	1
gene-LOC123389135	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0
gene-LOC123389136	57	14	27	26	10	25	17	20	35	23	28	24	31	13	21
gene-LOC123389137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC123389140	0	0	0	0	0	0	0	0	1	0	0	13	6	12	11
gene-LOC123389144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC123389145	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0
gene-LOC123389148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC123389149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC123389151	2	1	1	4	2	2	0	2	6	0.99999	2.00001	1	0	0	0
